ID,Entity,Code,Year,Death,Calories,Obese,Population__historical_estimates_,Continent,Column1,Column2,Column3,,Asia,,,,,3682,#REF!,,,
Argentina2016,Argentina,ARG,2016,10.06,3247,66.6,43668236,South America,,,,,,,,,,,,,,
Australia2016,Australia,AUS,2016,17.12,3416,70.2,24195706,Oceania,,,,,,,,,,,,,,
Bangladesh2016,Bangladesh,BGD,2016,4.23,2522,14.1,159784576,Asia,,,,,,,,,,,,,,
Brazil2016,Brazil,BRA,2016,11.76,3234,55.2,206859584,South America,,,,,,,,,,,,,,
Central African Republic2016,Central African Republic,CAF,2016,2.72,1745,12.7,4904182,Africa,,,,,,,,,,,,,,
Canada2016,Canada,CAN,2016,9.84,3494,69,36113532,North America,,,,,,,,,,,,,,
Switzerland2016,Switzerland,CHE,2016,8.13,3364,64.3,8372902,Europe,,,,,,,,,,,,,,
China2016,China,CHN,2016,5.87,3159,38.7,1401889664,Asia,,,,,,,,,,,,,,
Congo2016,Congo,COG,2016,9.02,2229,22.2,5186830,Africa,,,,,,,,,,,,,,
Colombia2016,Colombia,COL,2016,9.89,3039,54.2,47625960,South America,,,,,,,,,,,,,,
Egypt2016,Egypt,EGY,2016,20.59,3336,55.5,99784032,Africa,,,,,,,,,,,,,,
Spain2016,Spain,ESP,2016,9.64,3274,67.1,46473320,Europe,,,,,,,,,,,,,,
Ethiopia2016,Ethiopia,ETH,2016,3.15,2324,10.3,105293232,Africa,,,,,,,,,,,,,,
Fiji2016,Fiji,FJI,2016,26.83,2731,59,918371,Oceania,,,,,,,,,,,,,,
France2016,France,FRA,2016,7.48,3532,66.9,63989320,Europe,,,,,,,,,,,,,,
United Kingdom2016,United Kingdom,GBR,2016,9,3374,67.7,65655204,Europe,,,,,,,,,,,,,,
Greece2016,Greece,GRC,2016,10.52,3336,66.7,10749742,Europe,,,,,,,,,,,,,,
Guatemala2016,Guatemala,GTM,2016,9.19,2504,48.1,16291004,North America,,,,,,,,,,,,,,
Indonesia2016,Indonesia,IDN,2016,7.74,2869,19.7,261850176,Asia,,,,,,,,,,,,,,
India2016,India,IND,2016,5.17,2498,16.4,1338636288,Asia,,,,,,,,,,,,,,
Ireland2016,Ireland,IRL,2016,8.96,3746,67,4715791,Europe,,,,,,,,,,,,,,
Iran2016,Iran,IRN,2016,14.64,3109,56.5,83306232,Asia,,,,,,,,,,,,,,
Iraq2016,Iraq,IRQ,2016,18.66,2521,53.7,38697940,Asia,,,,,,,,,,,,,,
Israel2016,Israel,ISR,2016,10.36,3518,68.4,8159015,Asia,,,,,,,,,,,,,,
Italy2016,Italy,ITA,2016,9.63,3472,65.7,60118628,Europe,,,,,,,,,,,,,,
Jamaica2016,Jamaica,JAM,2016,17.38,2686,48.3,2802699,North America,,,,,,,,,,,,,,
Jordan2016,Jordan,JOR,2016,23.47,2786,62.5,9964659,Asia,,,,,,,,,,,,,,
Japan2016,Japan,JPN,2016,3.84,2695,28.8,126993856,Asia,,,,,,,,,,,,,,
Kazakhstan2016,Kazakhstan,KAZ,2016,15.53,3127,59.9,18078558,Asia,,,,,,,,,,,,,,
Kenya2016,Kenya,KEN,2016,5.64,2142,17.1,47894668,Africa,,,,,,,,,,,,,,
South Korea2016,South Korea,KOR,2016,5.58,3347,37.9,51309984,Asia,,,,,,,,,,,,,,
Lebanon2016,Lebanon,LBN,2016,17.61,2921,64.3,6258628,Asia,,,,,,,,,,,,,,
Liberia2016,Liberia,LBR,2016,6.67,2132,17.4,4706106,Africa,,,,,,,,,,,,,,
Sri Lanka2016,Sri Lanka,LKA,2016,10.11,2693,17.3,21425494,Asia,,,,,,,,,,,,,,
Morocco2016,Morocco,MAR,2016,16.26,3421,49.7,35107272,Africa,,,,,,,,,,,,,,
Mexico2016,Mexico,MEX,2016,16.24,3155,63.6,121519224,North America,,,,,,,,,,,,,,
Mongolia2016,Mongolia,MNG,2016,12.7,2528,50,3029559,Asia,,,,,,,,,,,,,,
Malaysia2016,Malaysia,MYS,2016,9.12,2833,37.5,31526414,Asia,,,,,,,,,,,,,,
Namibia2016,Namibia,NAM,2016,8.86,2450,26.7,2323351,Africa,,,,,,,,,,,,,,
Niger2016,Niger,NER,2016,3.48,2583,11.2,20921748,Africa,,,,,,,,,,,,,,
Nigeria2016,Nigeria,NGA,2016,4.66,2581,23.6,188666928,Africa,,,,,,,,,,,,,,
Netherlands2016,Netherlands,NLD,2016,7.18,3241,62.6,17124512,Europe,,,,,,,,,,,,,,
Norway2016,Norway,NOR,2016,6.5,3407,65.4,5236591,Europe,,,,,,,,,,,,,,
Nepal2016,Nepal,NPL,2016,4.01,2777,15.5,27861186,Asia,,,,,,,,,,,,,,
New Zealand2016,New Zealand,NZL,2016,10.13,3150,68.8,4668088,Oceania,,,,,,,,,,,,,,
Pakistan2016,Pakistan,PAK,2016,7.46,2469,21,213524848,Asia,,,,,,,,,,,,,,
Peru2016,Peru,PER,2016,9.09,2748,52.7,31132776,South America,,,,,,,,,,,,,,
Philippines2016,Philippines,PHL,2016,9.13,2558,21.8,104875272,Asia,,,,,,,,,,,,,,
North Korea2016,North Korea,PRK,2016,3.19,2049,18.9,25389614,Asia,,,,,,,,,,,,,,
Paraguay2016,Paraguay,PRY,2016,13.77,2720,51.5,6266623,South America,,,,,,,,,,,,,,
Russia2016,Russia,RUS,2016,14.98,3339,60.3,145109152,Europe,,,,,,,,,,,,,,
Saudi Arabia2016,Saudi Arabia,SAU,2016,20.55,3312,65.5,33416272,Asia,,,,,,,,,,,,,,
Sudan2016,Sudan,SDN,2016,13.68,2580,21.5,39377168,Africa,,,,,,,,,,,,,,
Sao Tome and Principe2016,Sao Tome and Principe,STP,2016,9.22,2413,24.1,204640,Africa,,,,,,,,,,,,,,
Suriname2016,Suriname,SUR,2016,13.58,2705,52,581462,South America,,,,,,,,,,,,,,
Sweden2016,Sweden,SWE,2016,9.05,3192,62.6,9953322,Europe,,,,,,,,,,,,,,
Togo2016,Togo,TGO,2016,5.45,2421,15.7,7661361,Africa,,,,,,,,,,,,,,
Thailand2016,Thailand,THA,2016,7.59,2808,26,70607032,Asia,,,,,,,,,,,,,,
Tajikistan2016,Tajikistan,TJK,2016,8.7,2102,39.4,8725326,Asia,,,,,,,,,,,,,,
Turkmenistan2016,Turkmenistan,TKM,2016,19.58,2877,52.6,5868568,Asia,,,,,,,,,,,,,,
Timor2016,Timor,TLS,2016,3.09,2259,,1224568,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2016,Trinidad and Tobago,TTO,2016,19.84,2966,51.2,1469334,North America,,,,,,,,,,,,,,
Tunisia2016,Tunisia,TUN,2016,16.17,3451,55.1,11685666,Africa,,,,,,,,,,,,,,
Turkey2016,Turkey,TUR,2016,16.12,3690,63,81019400,Asia,,,,,,,,,,,,,,
Taiwan2016,Taiwan,TWN,2016,7.47,2951,42.4,23594476,Asia,,,,,,,,,,,,,,
Tanzania2016,Tanzania,TZA,2016,6.03,2381,15.2,54401804,Africa,,,,,,,,,,,,,,
Uganda2016,Uganda,UGA,2016,4.7,2033,12.5,38748308,Africa,,,,,,,,,,,,,,
Uruguay2016,Uruguay,URY,2016,9.24,3140,62.9,3413768,South America,,,,,,,,,,,,,,
Uzbekistan2016,Uzbekistan,UZB,2016,16.01,3009,46.8,31453576,North America,,,,,,,,,,,,,,
Venezuela2016,Venezuela,VEN,2016,13.48,2322,62.2,30741464,Asia,,,,,,,,,,,,,,
Vietnam2016,Vietnam,VNM,2016,5.12,2952,15.8,93126528,South America,,,,,,,,,,,,,,
Vanuatu2016,Vanuatu,VUT,2016,13.34,2621,47.2,283239,Asia,,,,,,,,,,,,,,
Samoa2016,Samoa,WSM,2016,18.79,3001,73.4,205559,Oceania,,,,,,,,,,,,,,
Yemen2016,Yemen,YEM,2016,8.27,2013,36.8,29274010,Oceania,,,,,,,,,,,,,,
South Africa2016,South Africa,ZAF,2016,12.12,2921,40.2,56422272,Asia,,,,,,,,,,,,,,
Zambia2016,Zambia,ZMB,2016,5.98,1985,18.5,16767758,Africa,,,,,,,,,,,,,,
Zimbabwe2016,Zimbabwe,ZWE,2016,5.83,1885,19.5,14452705,Africa,,,,,,,,,,,,,,
Afghanistan2015,Afghanistan,AFG,2015,11.72,2044,13.2,33753500,Asia,,,,,,,,,,,,,,
United Arab Emirates2015,United Arab Emirates,ARE,2015,23.71,3411,67.7,8916909,Asia,,,,,,,,,,,,,,
Argentina2015,Argentina,ARG,2015,9.95,3307,66.6,43257064,South America,,,,,,,,,,,,,,
Australia2015,Australia,AUS,2015,17.15,3393,70,23820240,Oceania,,,,,,,,,,,,,,
Bangladesh2015,Bangladesh,BGD,2015,4.09,2520,14.1,157830000,Asia,,,,,,,,,,,,,,
Brazil2015,Brazil,BRA,2015,11.67,3248,55.2,205188208,South America,,,,,,,,,,,,,,
Central African Republic2015,Central African Republic,CAF,2015,2.69,1729,12.7,4819341,Africa,,,,,,,,,,,,,,
Canada2015,Canada,CAN,2015,9.78,3419,69,35732120,North America,,,,,,,,,,,,,,
Switzerland2015,Switzerland,CHE,2015,8.07,3398,64.3,8281735,Europe,,,,,,,,,,,,,,
China2015,China,CHN,2015,5.71,3192,38.7,1393715456,Asia,,,,,,,,,,,,,,
Congo2015,Congo,COG,2015,8.78,2294,22.2,5064390,Africa,,,,,,,,,,,,,,
Colombia2015,Colombia,COL,2015,9.71,2973,54.2,47119728,South America,,,,,,,,,,,,,,
Egypt2015,Egypt,EGY,2015,20.22,3388,55.5,97723792,Africa,,,,,,,,,,,,,,
Spain2015,Spain,ESP,2015,9.69,3195,67.1,46431344,Europe,,,,,,,,,,,,,,
Ethiopia2015,Ethiopia,ETH,2015,2.97,2280,10.3,102471896,Africa,,,,,,,,,,,,,,
Fiji2015,Fiji,FJI,2015,26.88,2783,59,917209,Oceania,,,,,,,,,,,,,,
France2015,France,FRA,2015,7.48,3488,66.9,63809768,Europe,,,,,,,,,,,,,,
United Kingdom2015,United Kingdom,GBR,2015,8.97,3393,67.7,65224368,Europe,,,,,,,,,,,,,,
Greece2015,Greece,GRC,2015,10.54,3396,66.7,10806644,Europe,,,,,,,,,,,,,,
Guatemala2015,Guatemala,GTM,2015,9.01,2502,48.1,16001105,North America,,,,,,,,,,,,,,
Indonesia2015,Indonesia,IDN,2015,7.48,2815,19.7,259091968,Asia,,,,,,,,,,,,,,
India2015,India,IND,2015,4.9,2454,16.4,1322866560,Asia,,,,,,,,,,,,,,
Ireland2015,Ireland,IRL,2015,8.92,3717,67,4665764,Europe,,,,,,,,,,,,,,
Iran2015,Iran,IRN,2015,14.28,3094,56.5,81790848,Asia,,,,,,,,,,,,,,
Iraq2015,Iraq,IRQ,2015,18.59,2532,53.7,37757812,Asia,,,,,,,,,,,,,,
Israel2015,Israel,ISR,2015,10.35,3511,68.4,8007777,Asia,,,,,,,,,,,,,,
Italy2015,Italy,ITA,2015,9.67,3483,65.7,60232908,Europe,,,,,,,,,,,,,,
Jamaica2015,Jamaica,JAM,2015,17.31,2743,48.3,2794455,North America,,,,,,,,,,,,,,
Jordan2015,Jordan,JOR,2015,23.44,2842,62.5,9494250,Asia,,,,,,,,,,,,,,
Japan2015,Japan,JPN,2015,3.84,2701,28.8,127250936,Asia,,,,,,,,,,,,,,
Kazakhstan2015,Kazakhstan,KAZ,2015,15.48,3230,59.9,17835908,Asia,,,,,,,,,,,,,,
Kenya2015,Kenya,KEN,2015,5.43,2196,17.1,46851496,Africa,,,,,,,,,,,,,,
South Korea2015,South Korea,KOR,2015,5.55,3342,37.9,50994396,Asia,,,,,,,,,,,,,,
Lebanon2015,Lebanon,LBN,2015,17.42,2930,64.3,6398941,Asia,,,,,,,,,,,,,,
Liberia2015,Liberia,LBR,2015,6.16,2150,17.4,4612330,Africa,,,,,,,,,,,,,,
Sri Lanka2015,Sri Lanka,LKA,2015,9.88,2645,17.3,21336692,Asia,,,,,,,,,,,,,,
Morocco2015,Morocco,MAR,2015,15.98,3384,49.7,34680456,Africa,,,,,,,,,,,,,,
Mexico2015,Mexico,MEX,2015,16.07,3131,63.6,120149896,North America,,,,,,,,,,,,,,
Mongolia2015,Mongolia,MNG,2015,12.62,2483,50,2964756,Asia,,,,,,,,,,,,,,
Malaysia2015,Malaysia,MYS,2015,8.92,2865,37.5,31068834,Asia,,,,,,,,,,,,,,
Namibia2015,Namibia,NAM,2015,8.65,2427,26.7,2282709,Africa,,,,,,,,,,,,,,
Niger2015,Niger,NER,2015,3.35,2566,11.2,20128132,Africa,,,,,,,,,,,,,,
Nigeria2015,Nigeria,NGA,2015,4.51,2561,23.6,183995776,Africa,,,,,,,,,,,,,,
Netherlands2015,Netherlands,NLD,2015,7.15,3240,62.6,17041110,Europe,,,,,,,,,,,,,,
Norway2015,Norway,NOR,2015,6.49,3423,65.4,5190357,Europe,,,,,,,,,,,,,,
Nepal2015,Nepal,NPL,2015,3.74,2736,15.5,27610328,Asia,,,,,,,,,,,,,,
New Zealand2015,New Zealand,NZL,2015,10.01,3154,68.8,4590591,Oceania,,,,,,,,,,,,,,
Pakistan2015,Pakistan,PAK,2015,7.3,2445,21,210969296,Asia,,,,,,,,,,,,,,
Peru2015,Peru,PER,2015,8.97,2778,52.7,30711864,South America,,,,,,,,,,,,,,
Philippines2015,Philippines,PHL,2015,8.99,2563,21.8,103031360,Asia,,,,,,,,,,,,,,
North Korea2015,North Korea,PRK,2015,3.17,2061,18.9,25258012,Asia,,,,,,,,,,,,,,
Paraguay2015,Paraguay,PRY,2015,13.46,2743,51.5,6177954,South America,,,,,,,,,,,,,,
Russia2015,Russia,RUS,2015,14.88,3353,60.3,144668384,Europe,,,,,,,,,,,,,,
Saudi Arabia2015,Saudi Arabia,SAU,2015,20.21,3291,65.5,32749838,Asia,,,,,,,,,,,,,,
Sudan2015,Sudan,SDN,2015,13.38,2592,21.5,38171172,Africa,,,,,,,,,,,,,,
Sao Tome and Principe2015,Sao Tome and Principe,STP,2015,9.04,2369,24.1,201142,Africa,,,,,,,,,,,,,,
Suriname2015,Suriname,SUR,2015,13.36,2716,52,575478,South America,,,,,,,,,,,,,,
Sweden2015,Sweden,SWE,2015,9.01,3182,62.6,9849344,Europe,,,,,,,,,,,,,,
Togo2015,Togo,TGO,2015,5.2,2429,15.7,7473232,Africa,,,,,,,,,,,,,,
Thailand2015,Thailand,THA,2015,7.4,2782,26,70294408,Asia,,,,,,,,,,,,,,
Tajikistan2015,Tajikistan,TJK,2015,8.41,2094,39.4,8524066,Asia,,,,,,,,,,,,,,
Turkmenistan2015,Turkmenistan,TKM,2015,19.37,2903,52.6,5766427,Asia,,,,,,,,,,,,,,
Timor2015,Timor,TLS,2015,3.01,2262,,1205822,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2015,Trinidad and Tobago,TTO,2015,19.62,2985,51.2,1460180,North America,,,,,,,,,,,,,,
Tunisia2015,Tunisia,TUN,2015,16.01,3454,55.1,11557779,Africa,,,,,,,,,,,,,,
Turkey2015,Turkey,TUR,2015,16.01,3723,63,79646176,Asia,,,,,,,,,,,,,,
Taiwan2015,Taiwan,TWN,2015,7.38,2960,42.4,23512136,Asia,,,,,,,,,,,,,,
Tanzania2015,Tanzania,TZA,2015,5.75,2358,15.2,52542824,Africa,,,,,,,,,,,,,,
Uganda2015,Uganda,UGA,2015,4.53,2073,12.5,37477356,Africa,,,,,,,,,,,,,,
Uruguay2015,Uruguay,URY,2015,9.14,3118,62.9,3402820,South America,,,,,,,,,,,,,,
Uzbekistan2015,Uzbekistan,UZB,2015,15.77,2985,46.8,30949416,Asia,,,,,,,,,,,,,,
Venezuela2015,Venezuela,VEN,2015,13.28,2435,62.2,30529722,South America,,,,,,,,,,,,,,
Vietnam2015,Vietnam,VNM,2015,4.98,2900,15.8,92191400,Asia,,,,,,,,,,,,,,
Vanuatu2015,Vanuatu,VUT,2015,13.21,2699,47.2,276450,Oceania,,,,,,,,,,,,,,
Samoa2015,Samoa,WSM,2015,18.67,2972,73.4,203586,Oceania,,,,,,,,,,,,,,
Yemen2015,Yemen,YEM,2015,8.46,2170,36.8,28516552,Asia,,,,,,,,,,,,,,
South Africa2015,South Africa,ZAF,2015,12.05,2942,40.2,55876504,Africa,,,,,,,,,,,,,,
Zambia2015,Zambia,ZMB,2015,5.6,2029,18.5,16248231,Africa,,,,,,,,,,,,,,
Zimbabwe2015,Zimbabwe,ZWE,2015,5.61,1912,19.5,14154937,Africa,,,,,,,,,,,,,,
Afghanistan2014,Afghanistan,AFG,2014,11.42,2095,13.2,32716214,Asia,,,,,,,,,,,,,,
United Arab Emirates2014,United Arab Emirates,ARE,2014,23.57,3398,67.7,8835957,Asia,,,,,,,,,,,,,,
Argentina2014,Argentina,ARG,2014,9.88,3245,66.6,42824064,South America,,,,,,,,,,,,,,
Australia2014,Australia,AUS,2014,17.13,3407,69.6,23469578,Oceania,,,,,,,,,,,,,,
Bangladesh2014,Bangladesh,BGD,2014,3.91,2494,14.1,155961312,Asia,,,,,,,,,,,,,,
Brazil2014,Brazil,BRA,2014,11.6,3303,55.2,203459648,South America,,,,,,,,,,,,,,
Central African Republic2014,Central African Republic,CAF,2014,2.52,1769,12.7,4798739,Africa,,,,,,,,,,,,,,
Canada2014,Canada,CAN,2014,9.77,3414,69,35404616,North America,,,,,,,,,,,,,,
Switzerland2014,Switzerland,CHE,2014,8.05,3421,64.3,8187792,Europe,,,,,,,,,,,,,,
China2014,China,CHN,2014,5.54,3151,38.7,1385189632,Asia,,,,,,,,,,,,,,
Congo2014,Congo,COG,2014,8.53,2221,22.2,4944865,Africa,,,,,,,,,,,,,,
Colombia2014,Colombia,COL,2014,9.59,2922,54.2,46677944,South America,,,,,,,,,,,,,,
Egypt2014,Egypt,EGY,2014,19.96,3388,55.5,95592328,Africa,,,,,,,,,,,,,,
Spain2014,Spain,ESP,2014,9.71,3163,67.1,46464548,Europe,,,,,,,,,,,,,,
Ethiopia2014,Ethiopia,ETH,2014,2.8,2250,10.3,99746768,Africa,,,,,,,,,,,,,,
Fiji2014,Fiji,FJI,2014,26.9,2751,59,915576,Oceania,,,,,,,,,,,,,,
France2014,France,FRA,2014,7.46,3411,66.9,63588496,Europe,,,,,,,,,,,,,,
United Kingdom2014,United Kingdom,GBR,2014,8.96,3376,67.7,64773504,Europe,,,,,,,,,,,,,,
Greece2014,Greece,GRC,2014,10.64,3439,66.7,10862972,Europe,,,,,,,,,,,,,,
Guatemala2014,Guatemala,GTM,2014,8.75,2447,48.1,15713744,North America,,,,,,,,,,,,,,
Indonesia2014,Indonesia,IDN,2014,7.18,2819,19.7,256229760,Asia,,,,,,,,,,,,,,
India2014,India,IND,2014,4.61,2460,16.4,1307246464,Asia,,,,,,,,,,,,,,
Ireland2014,Ireland,IRL,2014,8.89,3654,67,4622165,Europe,,,,,,,,,,,,,,
Iran2014,Iran,IRN,2014,13.91,3105,56.5,79961672,Asia,,,,,,,,,,,,,,
Iraq2014,Iraq,IRQ,2014,17.97,2597,53.7,36746484,Asia,,,,,,,,,,,,,,
Israel2014,Israel,ISR,2014,9.83,3576,68.4,7863849,Asia,,,,,,,,,,,,,,
Italy2014,Italy,ITA,2014,9.62,3487,65.7,60322792,Europe,,,,,,,,,,,,,,
Jamaica2014,Jamaica,JAM,2014,17.19,2714,48.3,2784542,North America,,,,,,,,,,,,,,
Jordan2014,Jordan,JOR,2014,23.48,2866,62.5,8658030,Asia,,,,,,,,,,,,,,
Japan2014,Japan,JPN,2014,3.84,2720,28.8,127476728,Asia,,,,,,,,,,,,,,
Kazakhstan2014,Kazakhstan,KAZ,2014,15.43,3178,59.9,17592296,Asia,,,,,,,,,,,,,,
Kenya2014,Kenya,KEN,2014,5.22,2183,17.1,45831860,Africa,,,,,,,,,,,,,,
South Korea2014,South Korea,KOR,2014,5.52,3333,37.9,50558044,Asia,,,,,,,,,,,,,,
Lebanon2014,Lebanon,LBN,2014,17.18,2958,64.3,6274345,Asia,,,,,,,,,,,,,,
Liberia2014,Liberia,LBR,2014,5.53,2154,17.4,4519410,Africa,,,,,,,,,,,,,,
Sri Lanka2014,Sri Lanka,LKA,2014,9.64,2618,17.3,21239448,Asia,,,,,,,,,,,,,,
Morocco2014,Morocco,MAR,2014,15.68,3396,49.7,34248608,Africa,,,,,,,,,,,,,,
Mexico2014,Mexico,MEX,2014,15.96,3132,63.6,118755888,North America,,,,,,,,,,,,,,
Mongolia2014,Mongolia,MNG,2014,12.44,2513,50,2902826,Asia,,,,,,,,,,,,,,
Malaysia2014,Malaysia,MYS,2014,8.76,2831,37.5,30606454,Asia,,,,,,,,,,,,,,
Namibia2014,Namibia,NAM,2014,8.48,2369,26.7,2243008,Africa,,,,,,,,,,,,,,
Niger2014,Niger,NER,2014,3.22,2556,11.2,19372012,Africa,,,,,,,,,,,,,,
Nigeria2014,Nigeria,NGA,2014,4.35,2626,23.6,179379024,Africa,,,,,,,,,,,,,,
Netherlands2014,Netherlands,NLD,2014,7.1,3213,62.6,16954080,Europe,,,,,,,,,,,,,,
Norway2014,Norway,NOR,2014,6.5,3466,65.4,5137926,Europe,,,,,,,,,,,,,,
Nepal2014,Nepal,NPL,2014,3.7,2714,15.5,27462110,Asia,,,,,,,,,,,,,,
New Zealand2014,New Zealand,NZL,2014,9.95,3148,68.8,4514198,Oceania,,,,,,,,,,,,,,
Pakistan2014,Pakistan,PAK,2014,7.15,2429,21,208251632,Asia,,,,,,,,,,,,,,
Peru2014,Peru,PER,2014,8.83,2738,52.7,30353956,South America,,,,,,,,,,,,,,
Philippines2014,Philippines,PHL,2014,8.68,2508,21.8,101325208,Asia,,,,,,,,,,,,,,
North Korea2014,North Korea,PRK,2014,3.13,2087,18.9,25126140,Asia,,,,,,,,,,,,,,
Paraguay2014,Paraguay,PRY,2014,13.28,2770,51.5,6090727,South America,,,,,,,,,,,,,,
Russia2014,Russia,RUS,2014,14.77,3365,60.3,144285072,Europe,,,,,,,,,,,,,,
Saudi Arabia2014,Saudi Arabia,SAU,2014,20.13,3274,65.5,32125570,Asia,,,,,,,,,,,,,,
Sudan2014,Sudan,SDN,2014,12.97,2589,21.5,37003248,Africa,,,,,,,,,,,,,,
Sao Tome and Principe2014,Sao Tome and Principe,STP,2014,8.85,2381,24.1,197511,Africa,,,,,,,,,,,,,,
Suriname2014,Suriname,SUR,2014,13.06,2764,52,569687,South America,,,,,,,,,,,,,,
Sweden2014,Sweden,SWE,2014,8.99,3198,62.6,9747507,Europe,,,,,,,,,,,,,,
Togo2014,Togo,TGO,2014,4.99,2433,15.7,7288381,Africa,,,,,,,,,,,,,,
Thailand2014,Thailand,THA,2014,7.23,2771,26,69960944,Asia,,,,,,,,,,,,,,
Tajikistan2014,Tajikistan,TJK,2014,8.13,2091,39.4,8326354,Asia,,,,,,,,,,,,,,
Turkmenistan2014,Turkmenistan,TKM,2014,19.1,2904,52.6,5663159,Asia,,,,,,,,,,,,,,
Timor2014,Timor,TLS,2014,2.89,2236,,1184842,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2014,Trinidad and Tobago,TTO,2014,19.36,2987,51.2,1450663,North America,,,,,,,,,,,,,,
Tunisia2014,Tunisia,TUN,2014,15.84,3435,55.1,11428953,Africa,,,,,,,,,,,,,,
Turkey2014,Turkey,TUR,2014,15.82,3659,63,78112064,Asia,,,,,,,,,,,,,,
Taiwan2014,Taiwan,TWN,2014,7.39,2960,42.4,23422504,Asia,,,,,,,,,,,,,,
Tanzania2014,Tanzania,TZA,2014,5.53,2339,15.2,50814552,Africa,,,,,,,,,,,,,,
Uganda2014,Uganda,UGA,2014,4.29,2127,12.5,36336544,Africa,,,,,,,,,,,,,,
Uruguay2014,Uruguay,URY,2014,9.04,3157,62.9,3391660,South America,,,,,,,,,,,,,,
Uzbekistan2014,Uzbekistan,UZB,2014,15.51,2964,46.8,30446542,Asia,,,,,,,,,,,,,,
Venezuela2014,Venezuela,VEN,2014,13.17,2610,62.2,30193260,South America,,,,,,,,,,,,,,
Vietnam2014,Vietnam,VNM,2014,4.81,2853,15.8,91235504,Asia,,,,,,,,,,,,,,
Vanuatu2014,Vanuatu,VUT,2014,13.11,2733,47.2,269942,Oceania,,,,,,,,,,,,,,
Samoa2014,Samoa,WSM,2014,18.66,2974,73.4,201769,Oceania,,,,,,,,,,,,,,
Yemen2014,Yemen,YEM,2014,8.44,2156,36.8,27753310,Asia,,,,,,,,,,,,,,
South Africa2014,South Africa,ZAF,2014,11.77,2976,40.2,54729556,Africa,,,,,,,,,,,,,,
Zambia2014,Zambia,ZMB,2014,5.26,2013,18.5,15737796,Africa,,,,,,,,,,,,,,
Zimbabwe2014,Zimbabwe,ZWE,2014,5.4,1986,19.5,13855758,Africa,,,,,,,,,,,,,,
Afghanistan2013,Afghanistan,AFG,2013,11.09,2090,12.9,31541216,Asia,,,,,,,,,,,,,,
United Arab Emirates2013,United Arab Emirates,ARE,2013,24.08,3280,67.5,8751853,Asia,,,,,,,,,,,,,,
Argentina2013,Argentina,ARG,2013,9.89,3229,66,42388268,South America,,,,,,,,,,,,,,
Australia2013,Australia,AUS,2013,17.11,3276,69,23111788,Oceania,,,,,,,,,,,,,,
Bangladesh2013,Bangladesh,BGD,2013,3.86,2450,13.7,154030144,Asia,,,,,,,,,,,,,,
Brazil2013,Brazil,BRA,2013,11.56,3263,54.4,201721776,South America,,,,,,,,,,,,,,
Central African Republic2013,Central African Republic,CAF,2013,2.51,1879,12.4,4802437,Africa,,,,,,,,,,,,,,
Canada2013,Canada,CAN,2013,9.78,3494,68.5,35063696,North America,,,,,,,,,,,,,,
Switzerland2013,Switzerland,CHE,2013,8.02,3391,63.9,8088370,Europe,,,,,,,,,,,,,,
China2013,China,CHN,2013,5.38,3108,37.3,1376100352,Asia,,,,,,,,,,,,,,
Congo2013,Congo,COG,2013,8.3,2208,21.5,4828073,Africa,,,,,,,,,,,,,,
Colombia2013,Colombia,COL,2013,9.46,2804,53.5,46237928,South America,,,,,,,,,,,,,,
Egypt2013,Egypt,EGY,2013,19.56,3522,54.8,93377896,Africa,,,,,,,,,,,,,,
Spain2013,Spain,ESP,2013,9.77,3174,66.7,46603460,Europe,,,,,,,,,,,,,,
Ethiopia2013,Ethiopia,ETH,2013,2.64,2131,10.1,97084376,Africa,,,,,,,,,,,,,,
Fiji2013,Fiji,FJI,2013,26.95,2943,58.6,913467,Oceania,,,,,,,,,,,,,,
France2013,France,FRA,2013,7.45,3482,66.6,63335180,Europe,,,,,,,,,,,,,,
United Kingdom2013,United Kingdom,GBR,2013,8.96,3424,67.2,64302296,Europe,,,,,,,,,,,,,,
Greece2013,Greece,GRC,2013,10.73,3400,66.4,10914501,Europe,,,,,,,,,,,,,,
Guatemala2013,Guatemala,GTM,2013,8.43,2419,47.4,15422663,North America,,,,,,,,,,,,,,
Indonesia2013,Indonesia,IDN,2013,6.89,2777,18.9,253275920,Asia,,,,,,,,,,,,,,
India2013,India,IND,2013,4.43,2459,15.9,1291132032,Asia,,,,,,,,,,,,,,
Ireland2013,Ireland,IRL,2013,8.92,3600,66.6,4588830,Europe,,,,,,,,,,,,,,
Iran2013,Iran,IRN,2013,13.54,3094,55.7,78458928,Asia,,,,,,,,,,,,,,
Iraq2013,Iraq,IRQ,2013,18.75,2545,52.8,35481804,Asia,,,,,,,,,,,,,,
Israel2013,Israel,ISR,2013,10.36,3610,68,7726675,Asia,,,,,,,,,,,,,,
Italy2013,Italy,ITA,2013,9.59,3579,65.4,60312600,Europe,,,,,,,,,,,,,,
Jamaica2013,Jamaica,JAM,2013,16.82,2746,47.4,2773134,North America,,,,,,,,,,,,,,
Jordan2013,Jordan,JOR,2013,23.3,3100,61.9,7694818,Asia,,,,,,,,,,,,,,
Japan2013,Japan,JPN,2013,3.85,2726,28.5,127678920,Asia,,,,,,,,,,,,,,
